user_id,first_name,last_name,location,date,time,timezone,case,source
74556,,,Nu Orange,15/05/2022,14:56:38,+08:00,IN,mobile
83888,,,Gunung Catur,15/05/2022,14:58:49,+08:00,IN,mobile
79738,,,Clinic,15/05/2022,14:59:08,+08:00,IN,mobile
120694,,,,15/05/2022,15:01:23,+08:00,OUT,mobile
74461,,,Gunung Catur,15/05/2022,15:03:50,+08:00,OUT,mobile
74052,,,Clinic,15/05/2022,15:04:42,+08:00,OUT,mobile
83885,,,Nu Orange,15/05/2022,15:06:22,+08:00,OUT,mobile
74465,,,,15/05/2022,15:08:50,+08:00,OUT,mobile
79765,,,Clinic,15/05/2022,15:12:15,+08:00,OUT,mobile
74050,,,Clinic,15/05/2022,15:16:43,+08:00,IN,mobile
84932,,,Clinic,15/05/2022,15:25:27,+08:00,IN,mobile
87864,,,Gunung Catur,15/05/2022,16:50:33,+08:00,IN,mobile
79738,,,Clinic,15/05/2022,22:01:28,+08:00,OUT,mobile
74050,,,Clinic,15/05/2022,22:01:28,+08:00,OUT,mobile
74049,,,Clinic,15/05/2022,22:01:57,+08:00,OUT,mobile
87864,,,Gunung Catur,15/05/2022,22:02:08,+08:00,OUT,mobile
74556,,,Nu Orange,15/05/2022,22:02:46,+08:00,OUT,mobile
83884,,,,15/05/2022,22:03:24,+08:00,OUT,mobile
83888,,,Gunung Catur,15/05/2022,22:08:14,+08:00,OUT,mobile
120666,,,,15/05/2022,22:03:22,+08:00,OUT,mobile
74049,,,Clinic,16/05/2022,7:48:36,+08:00,IN,mobile
74461,,,Gunung Catur,16/05/2022,7:51:10,+08:00,IN,mobile
83884,,,,16/05/2022,7:52:30,+08:00,IN,mobile
120694,,,,16/05/2022,7:54:53,+08:00,IN,mobile
74556,,,,16/05/2022,7:58:38,+08:00,IN,mobile
74050,,,Clinic,16/05/2022,8:00:04,+08:00,IN,mobile
74053,,,Clinic,16/05/2022,9:03:53,+08:00,IN,mobile
74053,,,Clinic,16/05/2022,13:51:05,+08:00,OUT,mobile
74054,,,Gunung Catur,16/05/2022,14:33:01,+08:00,IN,mobile
74465,,,,16/05/2022,14:51:22,+08:00,IN,mobile
120666,,,,16/05/2022,14:53:50,+08:00,IN,mobile
79738,,,Clinic,16/05/2022,14:57:00,+08:00,IN,mobile
120694,,,,16/05/2022,15:01:59,+08:00,OUT,mobile
74052,,,,16/05/2022,15:04:08,+08:00,IN,mobile
74050,,,Clinic,16/05/2022,15:04:53,+08:00,OUT,mobile
74049,,,Clinic,16/05/2022,15:07:39,+08:00,OUT,mobile
74461,,,Gunung Catur,16/05/2022,15:11:32,+08:00,OUT,mobile
83884,,,,16/05/2022,15:22:22,+08:00,OUT,mobile
84541,,,Clinic,16/05/2022,15:28:57,+08:00,IN,mobile
92930,,,Nu Orange,16/05/2022,15:51:51,+08:00,IN,mobile
74556,,,Nu Orange,16/05/2022,15:52:49,+08:00,OUT,mobile
74639,,,,16/05/2022,16:36:24,+08:00,IN,mobile
84541,,,Clinic,16/05/2022,21:32:35,+08:00,OUT,mobile
74054,,,Gunung Catur,16/05/2022,22:00:02,+08:00,OUT,mobile
74465,,,,16/05/2022,22:01:27,+08:00,OUT,mobile
120666,,,,16/05/2022,22:01:51,+08:00,OUT,mobile
74639,,,Nu Orange,16/05/2022,22:02:06,+08:00,OUT,mobile
79738,,,Clinic,16/05/2022,22:03:34,+08:00,OUT,mobile
92930,,,Nu Orange,16/05/2022,22:06:45,+08:00,OUT,mobile
74465,,,,17/05/2022,7:50:03,+08:00,IN,mobile
74461,,,Gunung Catur,17/05/2022,7:54:12,+08:00,IN,mobile
74461,,,Gunung Catur,17/05/2022,7:54:41,+08:00,IN,mobile
88348,,,,17/05/2022,7:55:25,+08:00,IN,mobile
92930,,,Nu Orange,17/05/2022,7:56:31,+08:00,IN,mobile
79765,,,Clinic,17/05/2022,7:57:28,+08:00,IN,mobile
74042,,,Office,17/05/2022,7:59:15,+08:00,IN,mobile
79738,,,Clinic,17/05/2022,8:01:57,+08:00,IN,mobile
88357,,,Office,17/05/2022,8:13:20,+08:00,IN,mobile
87864,,,Clinic,17/05/2022,8:32:17,+08:00,IN,mobile
121592,,,,17/05/2022,8:00:00,+08:00,IN,frontend
83902,,,,14/05/2022,8:00:00,+08:00,IN,frontend
83902,,,,14/05/2022,13:00:00,+08:00,OUT,frontend
83902,,,,17/05/2022,8:00:00,+08:00,IN,frontend
92930,,,Nu Orange,17/05/2022,14:00:06,+08:00,OUT,mobile
83884,,,,17/05/2022,14:12:39,+08:00,IN,mobile
83885,,,Nu Orange,17/05/2022,14:14:47,+08:00,IN,mobile
120666,,,,17/05/2022,14:40:50,+08:00,IN,mobile
74052,,,,16/05/2022,22:00:00,+07:00,OUT,frontend
74050,,,Clinic,17/05/2022,14:47:39,+08:00,IN,mobile
74049,,,Clinic,17/05/2022,14:48:54,+08:00,IN,mobile
74052,,,Clinic,17/05/2022,14:54:51,+08:00,IN,mobile
83888,,,Gunung Catur,17/05/2022,14:59:52,+08:00,IN,mobile
121592,,,,17/05/2022,15:03:23,+08:00,OUT,mobile
74461,,,Gunung Catur,17/05/2022,15:04:44,+08:00,OUT,mobile
79765,,,Clinic,17/05/2022,15:08:46,+08:00,OUT,mobile
79738,,,Clinic,17/05/2022,15:09:01,+08:00,OUT,mobile
84541,,,Clinic,17/05/2022,15:22:08,+08:00,IN,mobile
74465,,,,17/05/2022,15:25:33,+08:00,OUT,mobile
74639,,,Nu Orange,17/05/2022,16:38:27,+08:00,IN,mobile
88357,,,Office,17/05/2022,17:06:46,+08:00,OUT,mobile
74042,,,Office,17/05/2022,17:09:37,+08:00,OUT,mobile
83902,,,,17/05/2022,18:01:51,+08:00,OUT,mobile
88348,,,Office,17/05/2022,18:02:45,+08:00,OUT,mobile
84541,,,Clinic,17/05/2022,20:54:36,+08:00,IN,mobile
84541,,,Clinic,17/05/2022,21:32:37,+08:00,OUT,mobile
74052,,,Clinic,17/05/2022,22:01:05,+08:00,OUT,mobile
87864,,,Gunung Catur,17/05/2022,22:01:05,+08:00,OUT,mobile
74050,,,Clinic,17/05/2022,22:01:08,+08:00,OUT,mobile
83885,,,Nu Orange,17/05/2022,22:01:28,+08:00,OUT,mobile
74639,,,Nu Orange,17/05/2022,22:01:45,+08:00,OUT,mobile
74049,,,Clinic,17/05/2022,22:01:54,+08:00,OUT,mobile
120666,,,,17/05/2022,22:02:51,+08:00,OUT,mobile
83888,,,Gunung Catur,17/05/2022,22:05:11,+08:00,OUT,mobile
83884,,,,17/05/2022,22:06:11,+08:00,OUT,mobile
90711,,,Nu Orange,18/05/2022,7:48:49,+08:00,IN,mobile
74465,,,,18/05/2022,7:52:24,+08:00,IN,mobile
83885,,,Nu Orange,18/05/2022,7:53:58,+08:00,IN,mobile
120666,,,,18/05/2022,7:54:58,+08:00,IN,mobile
74042,,,Office,18/05/2022,7:56:13,+08:00,IN,mobile
74050,,,Clinic,18/05/2022,7:56:45,+08:00,IN,mobile
88348,,,,18/05/2022,7:58:21,+08:00,IN,mobile
83888,,,Gunung Catur,18/05/2022,7:59:18,+08:00,IN,mobile
88357,,,,18/05/2022,8:00:26,+08:00,IN,mobile
87864,,,Clinic,18/05/2022,8:52:33,+08:00,IN,mobile
83902,,,,18/05/2022,8:00:00,+08:00,IN,frontend
74054,,,,18/05/2022,14:35:11,+08:00,IN,mobile
74054,,,,18/05/2022,14:35:11,+08:00,IN,mobile
74054,,,,18/05/2022,14:35:14,+08:00,IN,mobile
74052,,,Clinic,18/05/2022,14:45:21,+08:00,IN,mobile
74461,,,Gunung Catur,18/05/2022,14:50:07,+08:00,IN,mobile
120696,,,,18/05/2022,14:54:47,+08:00,IN,mobile
79738,,,Clinic,18/05/2022,14:55:52,+08:00,IN,mobile
79765,,,Clinic,18/05/2022,14:57:30,+08:00,IN,mobile
74556,,,Nu Orange,18/05/2022,14:58:08,+08:00,IN,mobile
120666,,,,18/05/2022,15:02:55,+08:00,OUT,mobile
83888,,,Gunung Catur,18/05/2022,15:04:52,+08:00,OUT,mobile
90711,,,Nu Orange,18/05/2022,15:09:28,+08:00,OUT,mobile
74050,,,Clinic,18/05/2022,15:10:39,+08:00,OUT,mobile
83885,,,Nu Orange,18/05/2022,15:15:17,+08:00,OUT,mobile
74465,,,,18/05/2022,15:22:36,+08:00,OUT,mobile
75963,,,Clinic,18/05/2022,15:53:31,+08:00,IN,mobile
74639,,,Nu Orange,18/05/2022,16:39:36,+08:00,IN,mobile
74042,,,,18/05/2022,17:00:00,+08:00,OUT,frontend
88357,,,Office,18/05/2022,17:05:41,+08:00,OUT,mobile
83902,,,Nu Orange,18/05/2022,17:08:19,+08:00,OUT,mobile
88348,,,Office,18/05/2022,17:11:42,+08:00,OUT,mobile
75963,,,Clinic,18/05/2022,21:38:18,+08:00,OUT,mobile
79738,,,Clinic,18/05/2022,22:01:01,+08:00,OUT,mobile
74052,,,Clinic,18/05/2022,22:01:06,+08:00,OUT,mobile
74556,,,Nu Orange,18/05/2022,22:01:19,+08:00,OUT,mobile
74639,,,Nu Orange,18/05/2022,22:01:40,+08:00,OUT,mobile
79765,,,Clinic,18/05/2022,22:01:57,+08:00,OUT,mobile
120696,,,,18/05/2022,22:03:35,+08:00,OUT,mobile
74461,,,Gunung Catur,18/05/2022,22:06:51,+08:00,OUT,mobile
87864,,,Gunung Catur,18/05/2022,22:07:51,+08:00,OUT,mobile
74054,,,,18/05/2022,22:11:55,+08:00,OUT,mobile
74042,,,Office,19/05/2022,7:48:12,+08:00,IN,mobile
120666,,,,19/05/2022,7:52:33,+08:00,IN,mobile
83885,,,Nu Orange,19/05/2022,7:55:20,+08:00,IN,mobile
83888,,,Gunung Catur,19/05/2022,7:55:46,+08:00,IN,mobile
79765,,,Clinic,19/05/2022,7:57:53,+08:00,IN,mobile
74054,,,,19/05/2022,7:57:55,+08:00,IN,mobile
83902,,,,19/05/2022,8:01:07,+08:00,IN,mobile
74050,,,Clinic,19/05/2022,8:03:00,+08:00,IN,mobile
88357,,,,19/05/2022,8:08:11,+08:00,IN,mobile
84541,,,Clinic,19/05/2022,8:34:31,+08:00,IN,mobile
84541,,,Clinic,19/05/2022,8:34:31,+08:00,IN,mobile
84541,,,Clinic,19/05/2022,14:32:24,+08:00,OUT,mobile
83884,,,,19/05/2022,14:43:10,+08:00,IN,mobile
74052,,,Clinic,19/05/2022,14:43:43,+08:00,IN,mobile
74049,,,Clinic,19/05/2022,14:47:19,+08:00,IN,mobile
74461,,,Gunung Catur,19/05/2022,14:47:24,+08:00,IN,mobile
90711,,,Nu Orange,19/05/2022,14:50:22,+08:00,IN,mobile
120696,,,,19/05/2022,14:54:33,+08:00,IN,mobile
74556,,,Nu Orange,19/05/2022,14:56:19,+08:00,IN,mobile
79765,,,Clinic,19/05/2022,15:01:34,+08:00,OUT,mobile
74050,,,Clinic,19/05/2022,15:02:00,+08:00,OUT,mobile
120666,,,,19/05/2022,15:02:14,+08:00,OUT,mobile
83888,,,Gunung Catur,19/05/2022,15:03:50,+08:00,OUT,mobile
74054,,,,19/05/2022,15:11:44,+08:00,OUT,mobile
83885,,,Nu Orange,19/05/2022,15:13:22,+08:00,OUT,mobile
75963,,,Clinic,19/05/2022,15:40:14,+08:00,IN,mobile
74639,,,Nu Orange,19/05/2022,16:40:21,+08:00,IN,mobile
88348,,,,19/05/2022,8:00:00,+08:00,IN,frontend
88357,,,Office,19/05/2022,17:08:14,+08:00,OUT,mobile
88348,,,Office,19/05/2022,17:08:15,+08:00,OUT,mobile
74042,,,Office,19/05/2022,17:09:00,+08:00,OUT,mobile
83902,,,Nu Orange,19/05/2022,17:09:28,+08:00,OUT,mobile
87864,,,,19/05/2022,17:22:11,+08:00,IN,mobile
75963,,,Clinic,19/05/2022,21:31:55,+08:00,OUT,mobile
90711,,,Nu Orange,19/05/2022,22:01:53,+08:00,OUT,mobile
74556,,,Nu Orange,19/05/2022,22:01:55,+08:00,OUT,mobile
74639,,,Nu Orange,19/05/2022,22:02:01,+08:00,OUT,mobile
87864,,,,19/05/2022,22:04:07,+08:00,OUT,mobile
83884,,,,19/05/2022,22:04:46,+08:00,OUT,mobile
74049,,,Clinic,19/05/2022,22:05:16,+08:00,OUT,mobile
74052,,,Clinic,19/05/2022,22:05:16,+08:00,OUT,mobile
74461,,,Gunung Catur,19/05/2022,22:05:38,+08:00,OUT,mobile
120696,,,,19/05/2022,22:06:51,+08:00,OUT,mobile
74049,,,Clinic,20/05/2022,7:47:35,+08:00,IN,mobile
74042,,,Office,20/05/2022,7:51:45,+08:00,IN,mobile
74052,,,Clinic,20/05/2022,7:52:52,+08:00,IN,mobile
88348,,,,20/05/2022,7:53:11,+08:00,IN,mobile
120666,,,,20/05/2022,7:56:50,+08:00,IN,mobile
120666,,,,20/05/2022,7:57:42,+08:00,IN,mobile
74556,,,Nu Orange,20/05/2022,7:58:44,+08:00,IN,mobile
83902,,,,20/05/2022,7:58:57,+08:00,IN,mobile
83888,,,Gunung Catur,20/05/2022,7:59:24,+08:00,IN,mobile
74054,,,,20/05/2022,8:02:02,+08:00,IN,mobile
88357,,,,20/05/2022,8:20:36,+08:00,IN,mobile
87864,,,Clinic,20/05/2022,8:30:24,+08:00,IN,mobile
74461,,,Nu Orange,20/05/2022,14:00:35,+08:00,IN,mobile
83884,,,,20/05/2022,14:05:15,+08:00,IN,mobile
74054,,,,20/05/2022,14:05:54,+08:00,OUT,mobile
87864,,,Clinic,20/05/2022,14:32:07,+08:00,OUT,mobile
90711,,,Nu Orange,20/05/2022,14:45:15,+08:00,IN,mobile
120694,,,,20/05/2022,14:53:06,+08:00,IN,mobile
83885,,,Nu Orange,20/05/2022,14:54:21,+08:00,IN,mobile
79738,,,Clinic,20/05/2022,14:55:27,+08:00,IN,mobile
120666,,,,20/05/2022,15:00:58,+08:00,OUT,mobile
74052,,,Clinic,20/05/2022,15:01:27,+08:00,OUT,mobile
74049,,,Clinic,20/05/2022,15:01:36,+08:00,OUT,mobile
74556,,,Nu Orange,20/05/2022,15:06:07,+08:00,OUT,mobile
83888,,,Gunung Catur,20/05/2022,15:08:21,+08:00,OUT,mobile
74639,,,Nu Orange,20/05/2022,16:40:19,+08:00,IN,mobile
79765,,,Clinic,20/05/2022,16:53:07,+08:00,IN,mobile
88357,,,Office,20/05/2022,17:10:12,+08:00,OUT,mobile
74042,,,Office,20/05/2022,17:10:18,+08:00,OUT,mobile
83902,,,Nu Orange,20/05/2022,17:37:04,+08:00,OUT,mobile
88348,,,Office,20/05/2022,17:39:57,+08:00,OUT,mobile
90711,,,Nu Orange,20/05/2022,22:01:01,+08:00,OUT,mobile
83885,,,Nu Orange,20/05/2022,22:01:32,+08:00,OUT,mobile
74639,,,Nu Orange,20/05/2022,22:01:49,+08:00,OUT,mobile
120694,,,,20/05/2022,22:02:27,+08:00,OUT,mobile
74461,,,Gunung Catur,20/05/2022,22:03:26,+08:00,OUT,mobile
79765,,,Clinic,20/05/2022,22:04:01,+08:00,OUT,mobile
83884,,,,20/05/2022,22:04:13,+08:00,OUT,mobile
79738,,,Clinic,20/05/2022,22:04:36,+08:00,OUT,mobile
74042,,,Office,21/05/2022,7:33:21,+08:00,IN,mobile
74049,,,Clinic,21/05/2022,7:47:42,+08:00,IN,mobile
83885,,,Nu Orange,21/05/2022,7:53:41,+08:00,IN,mobile
83902,,,,21/05/2022,7:53:57,+08:00,IN,mobile
83884,,,,21/05/2022,7:55:30,+08:00,IN,mobile
88357,,,,21/05/2022,7:56:21,+08:00,IN,mobile
120666,,,,21/05/2022,7:57:35,+08:00,IN,mobile
74053,,,Clinic,21/05/2022,8:04:20,+08:00,IN,mobile
74054,,,Gunung Catur,21/05/2022,8:04:31,+08:00,IN,mobile
79765,,,,21/05/2022,8:06:10,+08:00,IN,mobile
75218,,,,21/05/2022,10:50:06,+08:00,IN,mobile
88357,,,Office,21/05/2022,13:14:54,+08:00,OUT,mobile
74042,,,Office,21/05/2022,13:15:28,+08:00,OUT,mobile
74053,,,Clinic,21/05/2022,14:52:43,+08:00,OUT,mobile
74465,,,,21/05/2022,14:53:30,+08:00,IN,mobile
74050,,,Clinic,21/05/2022,14:54:04,+08:00,IN,mobile
79738,,,Clinic,21/05/2022,14:54:17,+08:00,IN,mobile
120694,,,,21/05/2022,14:54:53,+08:00,IN,mobile
83888,,,Gunung Catur,21/05/2022,14:57:43,+08:00,IN,mobile
74556,,,,21/05/2022,14:58:31,+08:00,IN,mobile
74054,,,Gunung Catur,21/05/2022,15:00:49,+08:00,OUT,mobile
83885,,,Nu Orange,21/05/2022,15:02:30,+08:00,OUT,mobile
74049,,,Clinic,21/05/2022,15:03:15,+08:00,OUT,mobile
120666,,,,21/05/2022,15:04:42,+08:00,OUT,mobile
79765,,,Clinic,21/05/2022,15:07:14,+08:00,OUT,mobile
83884,,,,21/05/2022,15:10:07,+08:00,OUT,mobile
84541,,,Clinic,21/05/2022,15:28:34,+08:00,IN,mobile
83902,,,Nu Orange,21/05/2022,15:33:16,+08:00,OUT,mobile
88348,,,Office,21/05/2022,15:33:16,+08:00,OUT,mobile
75218,,,,21/05/2022,17:17:06,+08:00,OUT,mobile
88348,,,,21/05/2022,8:00:00,+08:00,IN,frontend
84541,,,Clinic,21/05/2022,21:32:12,+08:00,OUT,mobile
74050,,,Clinic,21/05/2022,22:01:08,+08:00,OUT,mobile
74556,,,Nu Orange,21/05/2022,22:02:55,+08:00,OUT,mobile
120694,,,,21/05/2022,22:03:15,+08:00,OUT,mobile
79738,,,Clinic,21/05/2022,22:03:19,+08:00,OUT,mobile
74465,,,,21/05/2022,22:03:32,+08:00,OUT,mobile
83888,,,Gunung Catur,21/05/2022,22:05:42,+08:00,OUT,mobile
74050,,,Clinic,22/05/2022,7:54:11,+08:00,IN,mobile
74465,,,,22/05/2022,7:54:17,+08:00,IN,mobile
120694,,,,22/05/2022,7:54:55,+08:00,IN,mobile
74556,,,Nu Orange,22/05/2022,7:58:35,+08:00,IN,mobile
83888,,,Gunung Catur,22/05/2022,8:02:59,+08:00,IN,mobile
74053,,,Clinic,22/05/2022,8:03:49,+08:00,IN,mobile
79765,,,Clinic,22/05/2022,8:05:49,+08:00,IN,mobile
74461,,,Gunung Catur,22/05/2022,14:38:36,+08:00,IN,mobile
74054,,,,22/05/2022,14:44:05,+08:00,IN,mobile
74049,,,Clinic,22/05/2022,14:48:47,+08:00,IN,mobile
74052,,,Clinic,22/05/2022,14:50:34,+08:00,IN,mobile
74053,,,Clinic,22/05/2022,14:50:48,+08:00,OUT,mobile
79738,,,Clinic,22/05/2022,14:52:21,+08:00,IN,mobile
120696,,,,22/05/2022,14:54:58,+08:00,IN,mobile
74465,,,,22/05/2022,15:01:45,+08:00,OUT,mobile
120694,,,,22/05/2022,15:01:51,+08:00,OUT,mobile
74050,,,Clinic,22/05/2022,15:03:14,+08:00,OUT,mobile
79765,,,Clinic,22/05/2022,15:05:49,+08:00,OUT,mobile
83888,,,Gunung Catur,22/05/2022,15:09:38,+08:00,OUT,mobile
84541,,,Clinic,22/05/2022,15:27:17,+08:00,IN,mobile
92930,,,Nu Orange,22/05/2022,15:40:50,+08:00,IN,mobile
74556,,,Nu Orange,22/05/2022,15:47:25,+08:00,OUT,mobile
84541,,,Clinic,22/05/2022,21:31:40,+08:00,OUT,mobile
74054,,,,22/05/2022,22:00:04,+08:00,OUT,mobile
79738,,,Clinic,22/05/2022,22:01:16,+08:00,OUT,mobile
74049,,,Clinic,22/05/2022,22:01:20,+08:00,OUT,mobile
74461,,,Gunung Catur,22/05/2022,22:01:24,+08:00,OUT,mobile
74052,,,Clinic,22/05/2022,22:01:53,+08:00,OUT,mobile
120696,,,,22/05/2022,22:05:59,+08:00,OUT,mobile
74465,,,,23/05/2022,7:39:49,+08:00,IN,mobile
74042,,,Office,23/05/2022,7:45:13,+08:00,IN,mobile
74461,,,Gunung Catur,23/05/2022,7:48:36,+08:00,IN,mobile
92930,,,Nu Orange,23/05/2022,7:51:32,+08:00,IN,mobile
83902,,,,23/05/2022,7:53:14,+08:00,IN,mobile
120696,,,,23/05/2022,7:54:16,+08:00,IN,mobile
88348,,,,23/05/2022,7:55:57,+08:00,IN,mobile
74556,,,Nu Orange,23/05/2022,7:58:51,+08:00,IN,mobile
74050,,,Clinic,23/05/2022,8:00:21,+08:00,IN,mobile
79738,,,Clinic,23/05/2022,8:01:51,+08:00,IN,mobile
88357,,,,23/05/2022,8:07:00,+08:00,IN,mobile
87864,,,Clinic,23/05/2022,8:32:47,+08:00,IN,mobile
92930,,,Nu Orange,23/05/2022,14:00:22,+08:00,OUT,mobile
83884,,,,23/05/2022,14:29:18,+08:00,IN,mobile
74049,,,Clinic,23/05/2022,14:47:32,+08:00,IN,mobile
74054,,,Gunung Catur,23/05/2022,14:49:50,+08:00,IN,mobile
120666,,,,23/05/2022,14:52:15,+08:00,IN,mobile
74052,,,Clinic,23/05/2022,14:53:42,+08:00,IN,mobile
79765,,,Clinic,23/05/2022,15:01:07,+08:00,IN,mobile
83885,,,Nu Orange,23/05/2022,15:04:46,+08:00,IN,mobile
120696,,,,23/05/2022,15:06:25,+08:00,OUT,mobile
74461,,,Gunung Catur,23/05/2022,15:08:47,+08:00,OUT,mobile
74050,,,Clinic,23/05/2022,15:09:26,+08:00,OUT,mobile
79738,,,Clinic,23/05/2022,15:09:57,+08:00,OUT,mobile
74556,,,Nu Orange,23/05/2022,15:15:14,+08:00,OUT,mobile
74639,,,Nu Orange,23/05/2022,16:39:18,+08:00,IN,mobile
74465,,,,23/05/2022,16:57:16,+08:00,OUT,mobile
88357,,,Office,23/05/2022,17:11:19,+08:00,OUT,mobile
74042,,,Office,23/05/2022,17:11:44,+08:00,OUT,mobile
88348,,,Office,23/05/2022,17:30:13,+08:00,OUT,mobile
83902,,,,23/05/2022,18:07:12,+08:00,OUT,mobile
74054,,,,23/05/2022,22:00:10,+08:00,OUT,mobile
87864,,,Gunung Catur,23/05/2022,22:00:26,+08:00,OUT,mobile
74639,,,Nu Orange,23/05/2022,22:00:56,+08:00,OUT,mobile
83885,,,Nu Orange,23/05/2022,22:01:05,+08:00,OUT,mobile
74052,,,Clinic,23/05/2022,22:01:22,+08:00,OUT,mobile
74049,,,Clinic,23/05/2022,22:01:36,+08:00,OUT,mobile
120666,,,,23/05/2022,22:01:37,+08:00,OUT,mobile
79765,,,Clinic,23/05/2022,22:02:07,+08:00,OUT,mobile
83884,,,,23/05/2022,22:04:24,+08:00,OUT,mobile
74049,,,Clinic,24/05/2022,7:48:13,+08:00,IN,mobile
92930,,,Nu Orange,24/05/2022,7:49:23,+08:00,IN,mobile
88348,,,,24/05/2022,7:50:52,+08:00,IN,mobile
74042,,,Office,24/05/2022,7:53:40,+08:00,IN,mobile
83884,,,,24/05/2022,7:55:08,+08:00,IN,mobile
88357,,,,24/05/2022,7:57:18,+08:00,IN,mobile
120694,,,,24/05/2022,7:58:37,+08:00,IN,mobile
79738,,,Clinic,24/05/2022,8:00:14,+08:00,IN,mobile
74054,,,Gunung Catur,24/05/2022,8:07:25,+08:00,IN,mobile
84541,,,Clinic,24/05/2022,8:29:11,+08:00,IN,mobile
74465,,,,24/05/2022,13:24:23,+08:00,IN,mobile
92930,,,Nu Orange,24/05/2022,14:01:35,+08:00,OUT,mobile
83885,,,Nu Orange,24/05/2022,14:05:47,+08:00,IN,mobile
84541,,,Clinic,24/05/2022,14:35:50,+08:00,OUT,mobile
74050,,,Clinic,24/05/2022,14:48:53,+08:00,IN,mobile
74052,,,Clinic,24/05/2022,14:50:26,+08:00,IN,mobile
120666,,,,24/05/2022,14:51:56,+08:00,IN,mobile
79765,,,Clinic,24/05/2022,14:56:13,+08:00,IN,mobile
83888,,,Gunung Catur,24/05/2022,14:56:50,+08:00,IN,mobile
120694,,,,24/05/2022,15:01:29,+08:00,OUT,mobile
74054,,,Gunung Catur,24/05/2022,15:01:43,+08:00,OUT,mobile
79738,,,Clinic,24/05/2022,15:02:22,+08:00,OUT,mobile
74049,,,Clinic,24/05/2022,15:02:56,+08:00,OUT,mobile
83902,,,,24/05/2022,8:00:00,+08:00,IN,frontend
83884,,,,24/05/2022,15:24:14,+08:00,OUT,mobile
88357,,,Office,24/05/2022,17:02:35,+08:00,OUT,mobile
88348,,,Office,24/05/2022,17:02:49,+08:00,OUT,mobile
74042,,,Office,24/05/2022,17:04:15,+08:00,OUT,mobile
74639,,,Nu Orange,24/05/2022,17:10:37,+08:00,IN,mobile
87864,,,Gunung Catur,24/05/2022,17:20:48,+08:00,IN,mobile
74465,,,,24/05/2022,22:00:35,+08:00,OUT,mobile
74050,,,Clinic,24/05/2022,22:00:49,+08:00,OUT,mobile
87864,,,Gunung Catur,24/05/2022,22:00:55,+08:00,OUT,mobile
74639,,,Nu Orange,24/05/2022,22:01:11,+08:00,OUT,mobile
120666,,,,24/05/2022,22:01:18,+08:00,OUT,mobile
74052,,,Clinic,24/05/2022,22:01:21,+08:00,OUT,mobile
83885,,,Nu Orange,24/05/2022,22:01:30,+08:00,OUT,mobile
79765,,,Clinic,24/05/2022,22:02:06,+08:00,OUT,mobile
83888,,,Gunung Catur,24/05/2022,22:06:34,+08:00,OUT,mobile
74042,,,Office,25/05/2022,7:53:03,+08:00,IN,mobile
120666,,,,25/05/2022,7:53:55,+08:00,IN,mobile
83884,,,,25/05/2022,7:56:15,+08:00,IN,mobile
83885,,,Nu Orange,25/05/2022,7:58:05,+08:00,IN,mobile
88357,,,,25/05/2022,7:58:28,+08:00,IN,mobile
79765,,,,25/05/2022,7:58:49,+08:00,IN,mobile
83888,,,Gunung Catur,25/05/2022,7:59:40,+08:00,IN,mobile
79738,,,Clinic,25/05/2022,8:00:52,+08:00,IN,mobile
88348,,,,25/05/2022,8:01:10,+08:00,IN,mobile
87864,,,,25/05/2022,8:34:55,+08:00,IN,mobile
74465,,,,25/05/2022,14:06:18,+08:00,IN,mobile
87864,,,Clinic,25/05/2022,14:33:52,+08:00,OUT,mobile
74049,,,Clinic,25/05/2022,14:47:43,+08:00,IN,mobile
120694,,,,25/05/2022,14:51:11,+08:00,IN,mobile
74050,,,Clinic,25/05/2022,14:53:12,+08:00,IN,mobile
74461,,,Gunung Catur,25/05/2022,14:53:20,+08:00,IN,mobile
74052,,,Clinic,25/05/2022,14:56:06,+08:00,IN,mobile
74556,,,Nu Orange,25/05/2022,14:56:12,+08:00,IN,mobile
120666,,,,25/05/2022,15:01:48,+08:00,OUT,mobile
79738,,,Clinic,25/05/2022,15:02:42,+08:00,OUT,mobile
83885,,,Nu Orange,25/05/2022,15:04:35,+08:00,OUT,mobile
79765,,,Clinic,25/05/2022,15:05:17,+08:00,OUT,mobile
83884,,,,25/05/2022,15:11:37,+08:00,OUT,mobile
83888,,,Gunung Catur,25/05/2022,15:18:26,+08:00,OUT,mobile
74639,,,Nu Orange,25/05/2022,16:41:18,+08:00,IN,mobile
88357,,,Office,25/05/2022,17:19:30,+08:00,OUT,mobile
74042,,,Office,25/05/2022,17:20:32,+08:00,OUT,mobile
83902,,,Nu Orange,25/05/2022,17:24:53,+08:00,OUT,mobile
88348,,,Office,25/05/2022,17:26:09,+08:00,OUT,mobile
75218,,,Nu Orange,25/05/2022,19:15:17,+08:00,IN,mobile
75218,,,Nu Orange,25/05/2022,19:18:16,+08:00,OUT,mobile
74050,,,Clinic,25/05/2022,21:50:17,+08:00,OUT,mobile
74052,,,Clinic,25/05/2022,22:01:21,+08:00,OUT,mobile
120694,,,,25/05/2022,22:01:31,+08:00,OUT,mobile
74049,,,Clinic,25/05/2022,22:01:40,+08:00,OUT,mobile
74639,,,Nu Orange,25/05/2022,22:01:43,+08:00,OUT,mobile
74465,,,,25/05/2022,22:01:44,+08:00,OUT,mobile
